beaglebone,18.2,53.8,19.00,90221.00,968.60,90214.00,0.0,0.0,90,Mon Mar  2 02:18:05 IST 2015,
beaglebone,18.2,53.5,19.10,90227.00,968.05,90231.00,0.0,0.0,,Mon Mar  2 02:21:03 IST 2015,
beaglebone,18.1,53.6,19.10,90235.00,967.13,90232.00,0.0,0.0,,Mon Mar  2 02:24:04 IST 2015,
beaglebone,18.1,53.8,19.10,90229.00,966.77,90234.00,0.0,0.0,,Mon Mar  2 02:27:06 IST 2015,
beaglebone,18.0,53.7,19.20,90236.00,966.68,90243.00,0.0,0.0,,Mon Mar  2 02:30:03 IST 2015,
beaglebone,18.1,53.5,19.20,90249.00,965.58,90247.00,2.2352,0.0,,Mon Mar  2 02:33:06 IST 2015,
beaglebone,18.0,53.4,19.20,90247.00,966.22,90248.00,0.0,0.0,,Mon Mar  2 02:36:03 IST 2015,
beaglebone,18.0,52.7,19.10,90250.00,966.31,90243.00,0.0,0.0,,Mon Mar  2 02:39:08 IST 2015,
beaglebone,18.0,52.6,19.10,90238.00,966.59,90248.00,0.0,0.0,,Mon Mar  2 02:42:05 IST 2015,
beaglebone,18.0,52.6,19.20,90237.00,966.40,90245.00,0.0,0.0,,Mon Mar  2 02:45:03 IST 2015,
beaglebone,18.2,51.8,19.30,90250.00,966.04,90251.00,1.6764,0.06,,Mon Mar  2 02:48:11 IST 2015,
beaglebone,18.2,51.9,19.20,90242.00,966.49,90252.00,0.0,0.126666666667,,Mon Mar  2 02:51:03 IST 2015,
beaglebone,18.0,52.4,19.30,90253.00,965.40,90259.00,0.0,0.0,,Mon Mar  2 02:54:03 IST 2015,
beaglebone,18.0,51.7,19.20,90259.00,965.12,90254.00,0.0,0.0,,Mon Mar  2 02:57:06 IST 2015,
beaglebone,18.0,51.7,19.20,90254.00,965.21,90260.00,0.8382,0.04,,Mon Mar  2 03:00:03 IST 2015,
beaglebone,18.1,52.1,19.30,90264.00,964.21,90265.00,0.0,0.0,,Mon Mar  2 03:03:03 IST 2015,
beaglebone,18.0,52.0,19.20,90263.00,964.03,90264.00,0.0,0.0,,Mon Mar  2 03:06:04 IST 2015,
beaglebone,18.0,52.2,19.20,90256.00,965.21,90259.00,0.0,0.0,,Mon Mar  2 03:09:03 IST 2015,
beaglebone,17.8,52.7,19.20,90250.00,966.13,90248.00,0.0,0.0,,Mon Mar  2 03:12:06 IST 2015,
beaglebone,17.8,52.6,19.20,90241.00,966.77,90241.00,0.0,0.0,,Mon Mar  2 03:15:03 IST 2015,
beaglebone,18.0,52.6,19.20,90239.00,967.04,90241.00,0.0,0.0,,Mon Mar  2 03:18:03 IST 2015,
beaglebone,17.9,52.4,19.20,90245.00,966.31,90249.00,0.0,0.0,,Mon Mar  2 03:21:03 IST 2015,
beaglebone,17.9,52.6,19.10,90251.00,964.67,90259.00,0.0,0.0,,Mon Mar  2 03:24:03 IST 2015,
beaglebone,17.7,47.4,17.90,90319.00,959.64,90323.00,0.0,0.0,,Mon Mar  2 02:18:04 IST 2015,
beaglebone,19.1,44.0,18.00,90328.00,958.63,90336.00,0.5588,0.04,,Mon Mar  2 02:21:03 IST 2015,
beaglebone,21.1,39.5,18.70,90328.00,958.63,90317.00,0.0,0.0,,Mon Mar  2 02:24:06 IST 2015,
beaglebone,21.1,39.4,19.00,90309.00,959.64,90310.00,0.0,0.0,,Mon Mar  2 02:27:03 IST 2015,
beaglebone,20.6,38.4,18.90,90303.00,961.37,90309.00,0.0,0.0,,Mon Mar  2 02:18:04 IST 2015,
beaglebone,19.9,43.3,19.10,90280.00,962.75,90277.00,0.2794,0.0,,Mon Mar  2 02:21:03 IST 2015,
beaglebone,19.5,42.1,19.60,90284.00,962.56,90280.00,0.0,0.0,,Mon Mar  2 02:24:03 IST 2015,
beaglebone,21.1,48.1,21.60,90165.00,973.90,90160.00,0.0,0.0,,Mon Mar  2 02:18:04 IST 2015,
beaglebone,21.2,48.1,21.70,90154.00,974.18,90155.00,0.0,0.0,,Sat Mar 19 23:03:28 IST 2016,
beaglebone,21.5,43.3,22.00,90151.00,974.45,90149.00,0.0,0.0,,Sat Mar 19 23:06:03 IST 2016,
beaglebone,21.5,45.0,22.50,90150.00,974.09,90156.00,0.0,0.0,,Sat Mar 19 23:09:03 IST 2016,
beaglebone,22.1,41.9,23.00,90149.00,974.64,90152.00,0.0,0.0,,Sat Mar 19 23:12:03 IST 2016,
beaglebone,22.6,41.5,22.90,90140.00,976.10,90137.00,0.0,0.0,,Sat Mar 19 23:15:03 IST 2016,
beaglebone,22.4,41.8,22.70,90144.00,975.09,90148.00,0.0,0.0,,Sat Mar 19 23:18:03 IST 2016,
beaglebone,21.9,41.5,22.70,90148.00,974.64,90148.00,0.0,0.0,,Sat Mar 19 23:21:03 IST 2016,
beaglebone,21.9,41.9,23.20,90151.00,974.73,90157.00,0.0,0.0,,Sat Mar 19 23:24:04 IST 2016,
beaglebone,22.6,41.7,23.10,90145.00,975.37,90141.00,0.0,0.0,,Sat Mar 19 23:27:03 IST 2016,
